aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
빛고을파크,29140-52,1991,25.10~27.10,신규,20,9,2025,"1,000",50.22,14,1228-1,50,,,화정로 105,0,00105,00000,3160058,2,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|쌍촌동|1228-1|화정로 105|00105|00000,35.1458172750235,126.869046201467,광주광역시 서구 쌍촌동 1228-1,전남광주통합특별시 서구 화정로 103,서구,상무2동,1224075200,성공,,,False,서구 상무2동,
럭키,29140-75,1985,25.10~27.10,신규,22,9,2025,"9,500",52.56,2,858-2,0,,,염화로40번길 20,0,00020,00000,4280294,1,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|858-2|염화로40번길 20|00020|00000,35.1372100416497,126.874632451691,광주광역시 서구 화정동 858-2,전남광주통합특별시 서구 염화로40번길 18,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
상무e-다움골드,29140-359,2014,25.09~26.09,신규,10,9,2025,500,23.3288,14,1259-4,42,,,시청로 7,0,00007,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|치평동|1259-4|시청로 7|00007|00000,35.1490405392878,126.851313020322,광주광역시 서구 치평동 1259-4,전남광주통합특별시 서구 시청로 7,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
상무리채2,29140-357,2014,25.09~26.09,신규,4,9,2025,300,19.2869,7,1258-5,40,,,시청로 13,0,00013,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|치평동|1258-5|시청로 13|00013|00000,35.1496032148731,126.851130701034,광주광역시 서구 치평동 1258-5,전남광주통합특별시 서구 시청로 13,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
중흥,29140-112,2000,25.11~27.11,신규,4,9,2025,"15,500",59.46,16,787,0,,,마재로 21,0,00021,00000,3160007,1,12240,12240,금호동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|금호동|787|마재로 21|00021|00000,35.1314469845548,126.861930134885,광주광역시 서구 금호동 787,전남광주통합특별시 서구 마재로 19,서구,금호2동,1224082400,성공,,,False,서구 금호2동,
금호시영1단지,29140-109,1993,25.10~27.10,신규,19,9,2025,"10,600",49.86,1,741-1,0,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
우미광장,29140-132,2000,25.10~27.10,신규,21,9,2025,500,33.7075,1,1132,30,,,풍암순환로 183,0,00183,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1132|풍암순환로 183|00183|00000,35.1267337333886,126.881127802708,광주광역시 서구 풍암동 1132,전남광주통합특별시 서구 풍암순환로 183,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
금호시영1단지,29140-109,1993,25.09~27.09,신규,17,9,2025,"1,000",49.86,1,741-1,40,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
금호2지구도개공1단지,29140-155,1998,25.09~27.09,신규,1,9,2025,"3,000",49.89,3,770,70,,,금화로115번길 12,0,00012,00000,4280062,1,12240,12240,금호동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|금호동|770|금화로115번길 12|00012|00000,35.133549091566,126.861885001852,광주광역시 서구 금호동 770,전남광주통합특별시 서구 금화로115번길 12,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
상무e-다움골드,29140-359,2014,25.09~26.09,신규,4,9,2025,300,17.1728,10,1259-4,40,,,시청로 7,0,00007,00000,3160029,1,12240,12240,치평동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|치평동|1259-4|시청로 7|00007|00000,35.1490405392878,126.851313020322,광주광역시 서구 치평동 1259-4,전남광주통합특별시 서구 시청로 7,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
내방마을주공,29140-146,2002,25.10~27.10,신규,18,9,2025,"3,000",59.19,19,848,60,,,화운로193번길 25,0,00025,00000,4280504,2,12240,12240,내방동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|내방동|848|화운로193번길 25|00025|00000,35.1550251093034,126.873015282679,광주광역시 서구 내방동 848,전남광주통합특별시 서구 화운로193번길 25,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
럭키,29140-75,1985,25.10~27.10,갱신,4,9,2025,"8,610",52.56,3,858-2,0,"8,200",,염화로40번길 20,0,00020,00000,4280294,1,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|858-2|염화로40번길 20|00020|00000,35.1372100416497,126.874632451691,광주광역시 서구 화정동 858-2,전남광주통합특별시 서구 염화로40번길 18,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
농성동유탑유블레스,29140-335,2012,25.09~26.09,신규,17,9,2025,300,19.7906,4,112-1,32,,,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
동천마을주공6단지,29140-295,2006,25.10~27.09,신규,16,9,2025,"4,108",46.22,9,658,7,,,하남대로710번길 5,0,00005,00000,4280564,1,12240,12240,동천동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|동천동|658|하남대로710번길 5|00005|00000,35.1702491002969,126.871605210928,광주광역시 서구 동천동 658,전남광주통합특별시 서구 하남대로710번길 3,서구,동천동,1224084000,성공,,,False,서구 동천동,
현대,29140-61,1997,25.11~27.11,신규,13,9,2025,"2,000",59.36,14,155,60,,,내방로240번길 10,0,00010,00000,4280078,1,12240,12240,쌍촌동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|쌍촌동|155|내방로240번길 10|00010|00000,35.1566595102019,126.866444482177,광주광역시 서구 쌍촌동 155,전남광주통합특별시 서구 내방로240번길 10,서구,상무1동,1224075100,성공,,,False,서구 상무1동,
삼익,29140-81,1979,25.09~27.09,신규,13,9,2025,"1,000",59.33,12,131-4,40,,,죽봉대로 31,0,00031,00000,2009006,3,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|131-4|죽봉대로 31|00031|00000,35.1565390416202,126.881844828585,광주광역시 서구 화정동 131-4,전남광주통합특별시 서구 죽봉대로 31,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
우미광장,29140-132,2000,25.09~27.09,신규,2,9,2025,500,33.7075,6,1132,45,,,풍암순환로 183,0,00183,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1132|풍암순환로 183|00183|00000,35.1267337333886,126.881127802708,광주광역시 서구 풍암동 1132,전남광주통합특별시 서구 풍암순환로 183,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
해광샹그릴라센트럴337,29140-379,2017,25.09~27.09,신규,15,9,2025,"13,000",54.6212,17,23-20,20,,,내방로 337,0,00337,00000,3160004,0,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|23-20|내방로 337|00337|00000,35.1577517229011,126.87757023465,광주광역시 서구 화정동 23-20,전남광주통합특별시 서구 내방로 337,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
유탑유블레스,29140-343,2013,25.09~26.09,신규,9,9,2025,"2,000",19.7906,10,23-37,30,,,내방로 349,0,00349,00000,3160004,3,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|23-37|내방로 349|00349|00000,35.1576839785691,126.878863349204,광주광역시 서구 화정동 23-37,전남광주통합특별시 서구 내방로 349,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
한신,29140-148,2000,25.10~27.10,갱신,15,9,2025,"11,000",49.56,11,1053,0,"11,000",,풍암순환로 38,0,00038,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1053|풍암순환로 38|00038|00000,35.1224028913085,126.875943648873,광주광역시 서구 풍암동 1053,전남광주통합특별시 서구 풍암순환로 38,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
삼익,29140-81,1979,25.10~26.10,신규,12,9,2025,"1,000",47.01,6,131-4,40,,,죽봉대로 31,0,00031,00000,2009006,3,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|131-4|죽봉대로 31|00031|00000,35.1565390416202,126.881844828585,광주광역시 서구 화정동 131-4,전남광주통합특별시 서구 죽봉대로 31,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
솔뫼타운,29140-145,1999,25.09~27.09,신규,12,9,2025,"1,000",46.365,7,475-1,50,,,내방로278번길 7,0,00007,00000,4280083,1,12240,12240,내방동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|내방동|475-1|내방로278번길 7|00007|00000,35.1567753178274,126.871598177783,광주광역시 서구 내방동 475-1,전남광주통합특별시 서구 내방로278번길 7,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
내방마을주공,29140-146,2002,25.09~27.09,신규,6,9,2025,500,39.93,5,848,45,,,화운로193번길 25,0,00025,00000,4280504,2,12240,12240,내방동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|내방동|848|화운로193번길 25|00025|00000,35.1550251093034,126.873015282679,광주광역시 서구 내방동 848,전남광주통합특별시 서구 화운로193번길 25,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
내방마을주공,29140-146,2002,25.10~27.10,신규,9,9,2025,500,39.93,2,848,45,,,화운로193번길 25,0,00025,00000,4280504,2,12240,12240,내방동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|내방동|848|화운로193번길 25|00025|00000,35.1550251093034,126.873015282679,광주광역시 서구 내방동 848,전남광주통합특별시 서구 화운로193번길 25,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
금호2,29140-67,1993,25.09~27.09,신규,8,9,2025,"9,500",59.26,4,928-1,23,,,염화로57번길 19,0,00019,00000,4280296,1,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|928-1|염화로57번길 19|00019|00000,35.1394358775046,126.870360558044,광주광역시 서구 화정동 928-1,전남광주통합특별시 서구 염화로57번길 17,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
주은모아,29140-130,2000,25.09~27.09,신규,3,9,2025,"3,000",59.28,8,1127,55,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
주은모아,29140-130,2000,25.10~27.10,신규,9,9,2025,"15,000",59.28,16,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
중흥호반,29140-147,2000,25.11~27.11,신규,8,9,2025,"15,000",59.46,14,1048,0,,,풍암순환로 10,0,00010,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1048|풍암순환로 10|00010|00000,35.1248923281192,126.87467678202,광주광역시 서구 풍암동 1048,전남광주통합특별시 서구 풍암순환로 10,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
금호시영1단지,29140-109,1993,25.09~27.09,신규,7,9,2025,"1,000",49.86,13,741-1,48,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
태영,29140-91,1989,25.10~27.10,신규,6,9,2025,"10,000",54.04,13,858-3,0,,,염화로40번길 20-1,0,00020,00001,4280294,1,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|858-3|염화로40번길 20-1|00020|00001,35.1373533919061,126.87571523548,광주광역시 서구 화정동 858-3,전남광주통합특별시 서구 염화로40번길 20-1,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
농성동유탑유블레스,29140-335,2012,25.09~26.09,신규,8,9,2025,300,19.7906,13,112-1,35,,,경열로45번길 13,0,00013,00000,4280012,1,12240,12240,농성동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|농성동|112-1|경열로45번길 13|00013|00000,35.1522648956668,126.891494681592,광주광역시 서구 농성동 112-1,전남광주통합특별시 서구 경열로45번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
동천마을1단지,29140-282,2005,25.10~27.09,신규,8,9,2025,"1,903",39.65,9,502,11,,,동천로 25,0,00025,00000,3160070,1,12240,12240,동천동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|동천동|502|동천로 25|00025|00000,35.1711930817494,126.858798027722,광주광역시 서구 동천동 502,전남광주통합특별시 서구 동천로 17,서구,동천동,1224084000,성공,,,False,서구 동천동,
우미광장,29140-132,2000,25.10~27.09,신규,9,9,2025,500,33.7075,1,1132,30,,,풍암순환로 183,0,00183,00000,3160050,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1132|풍암순환로 183|00183|00000,35.1267337333886,126.881127802708,광주광역시 서구 풍암동 1132,전남광주통합특별시 서구 풍암순환로 183,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
주은모아,29140-130,2000,25.10~27.10,신규,5,9,2025,"14,500",59.28,13,1127,0,,,풍암2로 36,0,00036,00000,3160048,1,12240,12240,풍암동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|풍암동|1127|풍암2로 36|00036|00000,35.1238802449865,126.87998966123,광주광역시 서구 풍암동 1127,전남광주통합특별시 서구 풍암2로 36,서구,풍암동,1224083000,성공,서구,풍암동,True,서구 풍암동,서구 풍암동
우성2,29140-88,1987,25.09~27.09,갱신,5,9,2025,"10,000",59,5,858-1,0,"10,000",,염화로40번길 6,0,00006,00000,4280294,1,12240,12240,화정동,사용,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|858-1|염화로40번길 6|00006|00000,35.1373872923357,126.873459529144,광주광역시 서구 화정동 858-1,전남광주통합특별시 서구 염화로 30,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
금호시영1단지,29140-109,1993,25.09~27.09,신규,5,9,2025,"10,500",49.86,13,741-1,0,,,운천로 41,0,00041,00000,3160035,3,12240,12240,금호동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|금호동|741-1|운천로 41|00041|00000,35.1366226288309,126.85812356795,광주광역시 서구 금호동 741-1,전남광주통합특별시 서구 운천로 41,서구,금호1동,1224082100,성공,서구,금호1동,True,서구 금호1동,서구 금호1동
우성1,29140-87,1985,25.09~27.09,신규,1,9,2025,"8,000",59.4,2,858-4,0,,,월드컵4강로 9,0,00009,00000,3160036,2,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|858-4|월드컵4강로 9|00009|00000,35.1377771241757,126.876687653836,광주광역시 서구 화정동 858-4,전남광주통합특별시 서구 월드컵4강로 11,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
우성1,29140-87,1985,25.09~27.09,신규,3,9,2025,"9,500",59.4,1,858-4,0,,,월드컵4강로 9,0,00009,00000,3160036,2,12240,12240,화정동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|화정동|858-4|월드컵4강로 9|00009|00000,35.1377771241757,126.876687653836,광주광역시 서구 화정동 858-4,전남광주통합특별시 서구 월드컵4강로 11,서구,화정4동,1224079000,성공,,,False,서구 화정4동,
동천마을주공6단지,29140-295,2006,25.10~27.09,갱신,3,9,2025,"2,660",46.22,12,658,15,"2,540",14,하남대로710번길 5,0,00005,00000,4280564,1,12240,12240,동천동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|동천동|658|하남대로710번길 5|00005|00000,35.1702491002969,126.871605210928,광주광역시 서구 동천동 658,전남광주통합특별시 서구 하남대로710번길 3,서구,동천동,1224084000,성공,,,False,서구 동천동,
동천마을1단지,29140-282,2005,25.10~27.09,갱신,2,9,2025,"2,371",46.76,3,502,14,"2,264",13,동천로 25,0,00025,00000,3160070,1,12240,12240,동천동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|동천동|502|동천로 25|00025|00000,35.1711930817494,126.858798027722,광주광역시 서구 동천동 502,전남광주통합특별시 서구 동천로 17,서구,동천동,1224084000,성공,,,False,서구 동천동,
동천마을1단지,29140-282,2005,25.10~27.09,신규,2,9,2025,"2,371",46.76,5,502,14,,,동천로 25,0,00025,00000,3160070,1,12240,12240,동천동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|동천동|502|동천로 25|00025|00000,35.1711930817494,126.858798027722,광주광역시 서구 동천동 502,전남광주통합특별시 서구 동천로 17,서구,동천동,1224084000,성공,,,False,서구 동천동,
내방마을주공,29140-146,2002,25.10~27.10,갱신,1,9,2025,"11,000",49.94,6,848,0,"11,000",,화운로193번길 25,0,00025,00000,4280504,2,12240,12240,내방동,,서구,12240,아파트,전월세,202509,아파트 전월세,,,,,,서구|내방동|848|화운로193번길 25|00025|00000,35.1550251093034,126.873015282679,광주광역시 서구 내방동 848,전남광주통합특별시 서구 화운로193번길 25,서구,화정1동,1224076000,성공,,,False,서구 화정1동,
주월스카이,29155-81,1987,25.10~27.10,신규,10,9,2025,"1,000",59.31,9,373,50,,,서문대로823번길 7-15,0,00007,00015,4283405,1,12270,12270,주월동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|주월동|373|서문대로823번길 7-15|00007|00015,35.1324098035606,126.899453578528,광주광역시 남구 주월동 373,전남광주통합특별시 남구 서문대로823번길 7-15,남구,주월1동,1227069000,성공,,,False,남구 주월1동,
라인하이츠,29155-35,1987,25.11~29.11,갱신,19,9,2025,"10,000",49.97,1,983,0,"9,000",,대남대로159번길 42,0,00042,00000,4283154,2,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|983|대남대로159번길 42|00042|00000,35.1312750431333,126.908393206099,광주광역시 남구 봉선동 983,전남광주통합특별시 남구 대남대로159번길 31,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
라인하이츠,29155-35,1987,25.11~27.11,신규,26,9,2025,"4,500",31.8,7,983,0,,,대남대로159번길 31,0,00031,00000,4283154,2,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|983|대남대로159번길 31|00031|00000,35.1312750431333,126.908393206099,광주광역시 남구 봉선동 983,전남광주통합특별시 남구 대남대로159번길 31,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
휴먼시아2,29155-312,2008,25.12~27.11,갱신,18,9,2025,"5,705",51.93,15,506,10,"5,543",20,정율성로 7,0,00007,00000,3161014,1,12270,12270,양림동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|양림동|506|정율성로 7|00007|00000,35.1359194740091,126.91633878176,광주광역시 남구 양림동 506,전남광주통합특별시 남구 정율성로 7,남구,양림동,1227051000,성공,,,False,남구 양림동,
효천엘에이치천년나무7단지,29155-391,2017,25.09~27.10,신규,29,9,2025,"2,326",26.54,15,713,13,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
모아2단지1차,29155-38,1988,25.11~27.11,신규,25,9,2025,500,47.65,1,1043,30,,,봉선1로 86,0,00086,00000,3161007,3,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|1043|봉선1로 86|00086|00000,35.1271290860949,126.915271815454,광주광역시 남구 봉선동 1043,전남광주통합특별시 남구 봉선1로 86,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
효천엘에이치천년나무6단지아파트,29155-379,2016,25.09~26.06,신규,10,9,2025,"3,347",51.87,16,539,48,,,효우2로 90,0,00090,00000,3162075,1,12270,12270,행암동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|행암동|539|효우2로 90|00090|00000,35.0991849700401,126.883590539706,광주광역시 남구 행암동 539,전남광주통합특별시 남구 효우2로 90,남구,송암동,1227072000,성공,남구,송암동,True,남구 송암동,남구 송암동
진월3차삼익세라믹아파트,29155-95,2000,25.10~27.10,신규,22,9,2025,"1,000",59.4,18,484,60,,,화산로31번길 17,0,00017,00000,4283692,1,12270,12270,진월동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|진월동|484|화산로31번길 17|00017|00000,35.1138819971429,126.900673997986,광주광역시 남구 진월동 484,전남광주통합특별시 남구 화산로31번길 17,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
효천엘에이치천년나무7단지,29155-391,2017,25.09~27.10,신규,29,9,2025,"2,347",26.54,12,713,13,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
라인하이츠,29155-35,1987,25.10~27.09,신규,27,9,2025,"2,000",49.97,1,983,35,,,대남대로159번길 42,0,00042,00000,4283154,2,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|983|대남대로159번길 42|00042|00000,35.1312750431333,126.908393206099,광주광역시 남구 봉선동 983,전남광주통합특별시 남구 대남대로159번길 31,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
라인광장1,29155-34,1987,25.09~26.09,신규,24,9,2025,300,31.41,7,985,30,,,봉선중앙로 103,0,00103,00000,3161010,2,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|985|봉선중앙로 103|00103|00000,35.1298302722984,126.909990434832,광주광역시 남구 봉선동 985,전남광주통합특별시 남구 봉선중앙로 103,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
모아2단지1차,29155-38,1988,25.11~27.11,신규,25,9,2025,"2,000",47.65,5,1043,30,,,봉선1로 86,0,00086,00000,3161007,3,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|1043|봉선1로 86|00086|00000,35.1271290860949,126.915271815454,광주광역시 남구 봉선동 1043,전남광주통합특별시 남구 봉선1로 86,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
효천엘에이치천년나무7단지,29155-391,2017,25.09~27.10,신규,29,9,2025,"2,347",26.54,13,713,13,,,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
모아2단지1차,29155-38,1988,25.09~27.09,신규,9,9,2025,500,47.65,11,1043,40,,,봉선1로 86,0,00086,00000,3161007,3,12270,12270,봉선동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|봉선동|1043|봉선1로 86|00086|00000,35.1271290860949,126.915271815454,광주광역시 남구 봉선동 1043,전남광주통합특별시 남구 봉선1로 86,남구,봉선1동,1227053700,성공,,,False,남구 봉선1동,
효천엘에이치천년나무7단지,29155-391,2017,25.10~27.09,갱신,18,9,2025,"3,547",26.54,8,713,6,"2,347",13,행암길 9,0,00009,00000,4283689,0,12270,12270,행암동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|행암동|713|행암길 9|00009|00000,35.1026108867821,126.896298377775,광주광역시 남구 행암동 713,전남광주통합특별시 남구 행암길 9,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
효천엘에이치천년나무1단지,29155-367,2014,25.09~27.10,신규,23,9,2025,"1,449",36.03,7,556,18,,,효우로 262,0,00262,00000,3161021,2,12270,12270,행암동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|행암동|556|효우로 262|00262|00000,35.1039085646855,126.88806488175,광주광역시 남구 행암동 556,전남광주통합특별시 남구 효우로 260,남구,효덕동,1227071000,성공,남구,효덕동,True,남구 효덕동,남구 효덕동
삼익세라믹2차,29155-94,1999,25.10~27.10,갱신,20,9,2025,"3,000",59.4,16,470-1,50,"3,000",50,서문대로654번길 24,0,00024,00000,4283381,1,12270,12270,진월동,사용,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|진월동|470-1|서문대로654번길 24|00024|00000,35.1165353628834,126.901023021069,광주광역시 남구 진월동 470-1,전남광주통합특별시 남구 서문대로654번길 24,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
주월스카이,29155-81,1987,25.10~27.09,신규,5,9,2025,"1,000",59.4,13,373,35,,,서문대로823번길 7-15,0,00007,00015,4283405,1,12270,12270,주월동,,남구,12270,아파트,전월세,202509,아파트 전월세,,,,,,남구|주월동|373|서문대로823번길 7-15|00007|00015,35.1324098035606,126.899453578528,광주광역시 남구 주월동 373,전남광주통합특별시 남구 서문대로823번길 7-15,남구,주월1동,1227069000,성공,,,False,남구 주월1동,
